"0","21","37","49","70"
1,0,0,0,0
0,3,0,0,0
0,0,0,0,0
0,0,1,2,4
0,0,4,0,3
0,0,2,5,3
0,0,1,2,3
0,1,2,4,2
0,0,1,3,0
0,1,2,4,7
2,1,0,3,4
0,0,2,6,6
0,1,0,0,2
0,0,0,1,6
0,2,0,1,5
0,0,0,1,0
1,0,1,0,0
0,0,1,0,0
0,1,0,9,5
0,1,3,6,3
0,0,1,6,4
0,0,0,5,6
2,1,1,4,4
0,0,0,3,5
0,0,1,9,9
0,0,2,9,7
0,0,1,8,10
0,0,0,3,6
0,0,0,8,8
0,0,0,3,4
0,6,7,6,8
0,5,8,6,6
0,7,9,7,5
0,0,5,12,7
0,0,5,12,8
1,0,6,11,8
2,3,5,9,6
0,0,5,11,6
0,2,6,10,7
0,0,6,9,11
0,0,5,12,9
0,0,7,11,9
0,0,1,4,9
0,0,1,7,8
0,0,2,4,7
0,8,6,9,7
0,8,3,7,8
0,5,6,8,4
0,0,8,12,3
0,0,6,10,5
0,0,7,10,7
0,0,4,11,6
2,0,4,11,6
0,0,3,12,8
0,2,6,10,12
0,0,6,11,12
0,1,6,11,9
0,0,2,8,8
0,1,1,6,8
0,0,3,7,11
1,5,3,2,1
0,6,4,4,1
0,8,5,3,1
0,0,1,0,0
1,0,0,0,1
0,0,0,0,1
0,1,0,0,0
0,0,2,0,0
0,5,1,0,0
0,0,0,0,4
0,0,0,0,4
0,0,0,0,3
2,0,0,0,4
1,2,0,0,3
1,3,0,0,5
