"0","21","37","49","70"
0,2,0,1,1
0,0,0,0,2
0,0,0,0,0
1,0,2,3,0
0,0,4,1,0
0,0,2,1,1
0,0,1,3,0
0,0,1,4,1
0,0,0,1,0
0,0,3,2,6
1,3,1,5,4
1,2,1,5,6
0,1,0,0,8
0,0,0,0,6
0,0,0,0,8
0,0,0,0,0
1,0,2,0,0
1,1,0,0,1
0,0,4,5,4
0,0,2,9,4
0,0,2,9,7
0,1,2,7,6
1,0,3,7,7
0,0,1,5,4
0,0,3,5,9
0,0,0,6,7
0,0,0,6,9
1,0,0,6,9
0,0,1,3,7
0,2,0,2,10
0,6,9,4,5
0,6,8,7,7
0,3,7,7,3
1,0,6,12,4
0,0,3,9,4
2,1,7,10,5
0,0,4,8,10
2,0,5,11,4
0,0,5,9,5
0,0,6,9,7
0,0,6,7,9
1,0,8,9,9
0,1,4,5,7
1,0,4,7,6
0,0,4,6,7
0,4,7,9,4
1,5,5,8,4
0,7,8,9,5
1,0,9,10,9
1,0,7,12,7
1,0,10,11,9
0,0,4,10,7
0,1,6,8,10
0,4,3,12,8
0,0,7,9,10
0,0,8,7,12
0,0,6,10,12
0,0,5,9,11
0,2,3,9,12
1,0,5,9,10
0,6,3,0,1
0,6,6,2,3
0,7,3,1,3
0,0,3,0,0
0,0,0,1,1
2,0,0,0,2
0,2,0,0,0
0,0,0,0,1
0,0,0,0,1
0,0,0,0,5
1,0,1,0,5
0,0,0,0,5
0,2,0,0,8
2,0,0,0,5
0,1,0,2,6
