"0","21","37","49","70"
0,1,0,0,0
0,0,0,0,0
1,0,0,1,1
0,1,2,2,0
0,0,2,1,1
0,0,1,3,1
0,0,0,5,1
2,1,0,0,0
0,0,0,5,0
0,0,2,3,5
0,2,1,1,8
0,0,1,4,5
0,0,0,1,6
0,0,0,0,8
2,0,0,1,8
0,0,0,2,0
0,1,0,0,0
0,0,0,0,0
1,2,0,7,8
0,0,0,6,5
2,0,0,7,4
0,0,3,10,5
1,0,0,9,7
0,0,0,6,8
0,0,2,8,10
1,0,5,6,7
0,1,1,9,8
0,0,0,3,10
1,0,2,4,7
0,0,0,5,6
1,6,6,5,2
1,4,8,7,2
0,5,6,4,3
0,0,6,7,2
0,0,7,8,6
0,0,6,12,5
0,0,2,6,6
0,1,6,7,4
1,0,5,7,7
0,0,7,9,8
0,0,5,12,8
3,0,3,12,8
1,0,8,6,10
0,0,3,7,10
1,0,2,8,11
0,7,7,9,5
2,5,4,9,5
0,6,8,8,2
0,0,4,10,7
0,0,5,8,8
0,0,7,12,7
0,0,3,8,8
1,3,2,9,5
1,0,3,11,8
2,0,7,10,11
0,1,6,6,11
0,0,4,11,11
0,0,3,9,10
0,0,4,11,11
2,3,3,8,7
1,5,2,3,3
0,7,5,3,0
0,3,4,4,3
0,0,1,0,0
0,0,1,1,0
0,0,0,0,0
1,0,0,2,0
2,0,1,0,0
0,0,0,0,2
0,0,0,0,3
0,2,0,1,4
0,0,0,1,5
0,0,1,0,8
0,1,0,0,10
0,1,0,1,7
