"0","21","37","49","70"
0,0,0,0,2
0,1,0,0,0
0,2,0,2,0
0,0,4,0,0
2,1,2,0,0
0,0,1,4,1
0,0,0,3,0
0,0,1,3,2
0,0,1,2,2
0,0,3,1,5
1,1,2,1,5
0,0,1,4,6
1,0,0,1,9
1,0,2,1,5
0,0,2,1,8
0,1,0,0,2
1,2,0,0,0
0,0,0,2,1
0,1,2,7,3
0,0,5,10,3
0,0,0,9,5
0,0,2,10,6
1,0,1,7,5
1,0,0,6,7
2,0,4,7,8
1,1,0,7,8
0,0,1,7,9
0,2,0,5,6
0,1,2,3,7
0,1,0,3,8
0,7,7,5,3
0,8,7,9,4
0,10,7,6,6
0,1,7,9,7
1,0,4,8,4
0,0,9,9,5
0,0,5,8,4
1,0,4,7,4
0,1,6,7,6
1,0,6,7,9
0,0,7,6,9
0,0,9,9,9
0,2,1,5,6
0,2,6,4,9
1,0,4,5,9
0,6,5,8,7
1,6,6,10,4
0,6,5,9,4
1,0,3,12,9
0,0,5,11,8
0,1,4,11,6
0,0,2,12,6
0,1,3,10,8
0,1,6,7,7
1,0,6,11,10
0,0,4,12,8
0,1,6,10,8
2,0,1,8,8
0,2,3,9,12
0,0,1,9,8
3,9,5,3,3
2,6,5,0,3
0,8,5,1,1
0,1,0,0,0
0,1,0,0,0
0,0,1,0,0
0,2,0,1,1
0,0,0,0,2
0,0,0,2,0
0,0,0,0,1
0,1,1,0,5
0,1,0,0,2
0,0,0,1,9
2,0,0,0,5
0,0,1,0,3
