"0","21","37","49","70"
0,0,3,0,0
2,1,0,0,0
0,2,1,0,0
0,0,3,5,1
3,0,2,2,0
0,2,0,4,1
0,1,1,3,0
0,0,0,2,0
0,0,0,5,0
1,0,0,5,6
0,0,1,3,7
0,0,0,3,5
0,0,0,0,3
0,0,0,2,3
1,2,1,0,4
0,1,0,0,0
0,0,2,0,0
0,0,0,0,1
0,0,3,3,5
0,0,0,9,3
0,1,6,4,4
0,0,4,5,6
1,1,5,6,5
0,0,2,6,6
0,1,1,5,6
0,0,2,7,9
0,2,5,5,10
0,0,1,3,6
0,0,1,3,8
0,0,2,2,6
0,7,5,5,0
0,4,7,5,3
0,4,6,3,4
0,0,8,10,5
0,2,6,8,4
0,0,6,9,5
0,1,6,10,9
0,0,7,8,5
1,0,7,7,5
0,0,3,8,11
0,0,2,7,8
1,0,5,10,9
0,0,2,5,7
1,0,3,4,9
2,0,2,5,3
0,5,6,6,6
0,6,4,7,5
0,6,8,11,6
0,2,6,10,10
1,0,4,9,4
0,3,6,11,12
0,2,7,7,9
0,0,6,11,7
0,2,4,8,8
0,2,5,9,12
0,0,7,9,12
0,1,2,10,11
0,1,5,8,5
0,0,6,9,10
0,0,4,6,9
0,6,2,5,0
2,7,6,0,2
0,7,5,4,2
2,0,2,2,0
0,1,0,0,1
0,0,2,0,0
0,0,0,0,0
0,0,1,0,0
2,2,0,1,0
3,1,0,0,3
1,0,0,0,7
0,2,0,0,3
1,0,0,2,4
1,0,0,0,6
0,0,0,0,4
