"0","21","37","49","70"
0,0,0,2,0
0,0,1,2,0
0,0,0,0,0
0,0,3,1,1
0,0,2,2,1
0,0,5,0,0
0,0,1,1,0
0,0,0,3,0
2,0,1,2,0
1,0,1,2,4
3,0,3,6,5
2,0,6,5,7
2,1,0,2,6
0,0,0,0,8
0,0,0,2,7
0,0,0,0,0
0,1,2,0,1
0,0,0,0,0
0,1,1,8,5
0,1,0,7,2
0,1,5,5,1
1,0,0,8,7
0,0,0,6,7
0,1,2,8,3
1,0,1,9,9
0,0,2,7,7
1,0,3,9,9
0,0,0,7,7
2,3,0,5,7
0,0,0,7,8
0,6,6,8,8
0,8,6,8,6
0,7,7,9,6
1,2,6,7,6
0,2,7,8,4
2,0,9,8,5
1,0,5,11,4
3,0,5,8,3
0,0,4,8,4
0,0,6,9,12
0,0,5,9,8
0,0,4,11,8
0,0,6,4,6
0,0,1,3,6
3,0,4,4,7
1,4,6,6,5
0,7,7,6,5
0,7,5,5,6
1,0,7,9,8
0,0,7,12,5
0,0,7,10,7
1,0,2,12,8
0,0,2,11,10
0,1,4,9,8
0,0,5,11,12
0,0,7,12,11
0,0,7,11,12
0,0,5,7,9
0,0,5,10,11
0,0,2,8,9
0,5,4,1,3
0,4,6,2,5
0,10,3,4,1
1,0,0,0,2
0,0,1,1,0
0,0,0,0,0
1,1,0,0,2
0,0,1,2,0
0,1,0,0,0
0,0,1,0,4
2,0,0,0,3
0,3,0,0,4
1,0,0,1,1
0,0,0,0,4
0,0,0,3,3
