"0","21","37","49","70"
0,0,0,0,0
0,0,3,1,0
0,0,0,0,5
2,1,9,4,1
0,3,4,7,0
2,0,0,8,4
2,0,3,0,2
2,1,3,9,0
0,1,4,4,4
0,0,3,3,10
2,0,3,0,11
0,0,5,1,7
3,3,3,6,10
0,0,0,3,9
2,1,0,3,12
2,2,0,1,2
0,0,5,0,0
5,0,0,0,5
0,2,1,6,9
2,1,9,6,9
0,1,4,3,3
2,1,1,6,4
0,0,6,9,5
1,4,5,3,5
0,3,0,3,12
0,4,3,3,12
0,0,1,5,11
0,0,6,4,8
7,0,0,0,8
0,0,4,4,12
0,3,1,5,5
2,7,6,10,4
0,6,1,1,3
0,2,11,7,3
0,4,4,5,0
1,2,5,2,6
2,0,2,1,5
0,0,2,8,2
4,3,0,7,2
0,3,3,7,8
0,0,0,3,7
0,0,0,4,7
0,0,0,1,6
0,3,4,5,6
1,0,5,0,9
2,5,5,7,4
0,5,7,8,3
0,10,0,12,7
2,3,8,5,6
0,2,4,3,6
4,2,4,10,3
0,3,8,8,5
0,5,12,9,9
4,3,2,10,11
0,0,2,4,9
0,0,2,7,10
0,0,0,8,12
0,0,3,3,8
2,0,0,5,11
0,0,4,3,10
1,1,6,5,8
0,7,5,2,4
0,7,7,3,5
0,3,2,0,1
1,0,2,2,2
0,0,0,0,1
3,0,1,0,3
0,0,0,0,0
1,1,0,0,0
0,0,0,0,5
3,0,1,1,6
0,0,0,3,3
1,0,0,0,3
0,0,0,3,9
2,0,3,0,12
