"0","21","37","49","70"
2,0,0,2,2
0,0,1,0,0
3,0,0,0,0
1,0,2,8,3
0,0,0,2,2
2,3,2,5,5
3,0,2,6,3
0,0,0,3,2
0,0,5,2,5
0,2,2,10,9
0,0,7,8,6
2,1,6,0,6
0,3,0,3,3
0,0,2,2,10
0,0,0,0,8
0,0,0,0,0
0,0,1,1,0
0,4,0,0,2
3,0,1,2,7
4,0,0,8,3
0,0,7,8,6
0,1,3,4,4
0,0,5,8,4
1,2,1,9,8
1,0,4,7,12
2,2,3,11,6
0,0,2,8,10
0,0,6,6,10
0,3,6,4,11
0,1,5,5,6
0,5,1,4,4
1,2,7,4,7
0,5,12,5,5
0,3,3,6,4
0,0,7,6,6
0,0,11,7,6
4,4,0,3,3
5,0,3,5,4
0,0,4,5,2
0,0,0,1,7
0,0,2,8,5
0,0,3,3,6
0,1,1,1,12
0,2,0,0,5
0,0,6,0,9
0,10,8,9,8
0,4,9,2,4
1,7,6,9,8
0,0,8,9,9
0,3,3,12,8
2,3,3,10,8
2,0,10,2,10
0,4,3,11,7
0,0,5,6,7
2,0,6,12,12
0,2,3,8,10
0,0,5,6,9
0,0,2,9,11
0,2,3,8,12
0,3,4,6,10
2,10,7,6,0
2,6,7,2,0
0,7,6,3,2
0,0,3,0,0
1,3,0,3,0
3,0,0,0,4
0,3,0,0,0
0,0,5,0,0
0,0,0,0,2
3,0,0,0,3
0,3,0,2,7
0,0,0,0,2
0,0,0,0,9
0,0,0,0,4
0,4,1,0,7
