"0","21","37","49","70"
0,1,0,0,1
0,1,0,0,1
0,0,0,0,3
1,0,4,1,1
0,0,0,2,3
0,2,4,1,0
0,0,0,3,0
0,0,0,3,2
1,0,1,3,0
0,0,0,4,5
0,0,1,2,6
0,1,2,3,6
0,0,0,2,3
0,1,0,0,5
0,0,0,3,2
0,1,0,0,2
0,0,0,0,0
2,1,0,0,0
0,0,1,7,4
0,0,4,5,5
0,2,2,6,6
0,0,1,8,4
0,0,2,8,5
0,0,1,6,4
0,0,2,8,11
4,0,1,4,8
0,0,0,9,12
2,0,2,4,6
0,0,0,6,8
0,0,0,3,6
0,6,6,6,3
1,4,5,7,3
0,7,7,8,1
0,0,7,8,6
0,0,5,12,6
1,0,4,8,5
1,0,6,4,6
1,0,6,8,7
1,1,4,5,6
0,0,7,8,10
0,1,5,7,9
0,0,8,9,8
1,1,4,5,2
0,2,1,6,6
0,0,5,5,5
0,6,6,8,4
0,7,7,6,4
0,6,3,8,6
3,0,6,9,11
0,2,5,12,9
0,1,7,10,6
0,0,6,10,5
0,2,3,9,8
0,0,5,9,7
0,0,7,11,10
0,0,5,12,11
0,0,5,11,12
0,0,2,7,8
1,0,3,7,10
1,0,3,9,9
2,6,3,3,3
0,4,4,5,2
0,3,9,3,0
0,0,1,0,1
3,4,0,0,0
0,0,3,0,0
0,0,0,2,1
0,0,2,0,0
0,0,1,0,0
0,0,0,0,5
0,0,0,0,2
0,2,1,1,5
0,0,0,0,5
0,2,0,0,4
0,0,0,0,7
