"0","21","37","49","70"
0,0,1,0,0
0,0,1,1,0
0,1,0,0,3
1,2,5,3,0
0,0,3,4,2
0,0,1,2,3
0,1,3,1,1
0,0,2,6,0
0,0,0,5,0
0,0,0,2,12
0,0,2,8,12
5,0,2,5,9
1,0,1,4,12
0,0,4,4,12
2,0,4,3,9
3,0,0,3,0
2,4,4,0,3
2,0,3,0,2
0,2,5,5,4
0,0,6,7,8
0,3,2,9,6
0,0,2,10,3
2,1,3,10,5
2,0,6,7,7
0,1,0,9,12
0,2,6,4,12
4,0,4,10,12
0,3,2,4,12
0,1,0,7,12
2,0,1,5,8
1,3,5,2,1
1,4,7,6,2
0,6,7,7,3
0,2,7,7,5
1,0,3,10,3
0,0,3,7,6
3,4,7,7,3
0,0,8,3,0
0,1,3,4,3
1,0,1,2,9
0,0,2,7,9
0,0,0,6,12
2,0,2,0,11
0,0,4,0,10
0,0,2,3,11
0,7,4,5,5
0,3,9,10,7
3,7,5,7,8
1,0,7,10,7
0,0,5,7,7
1,0,5,9,9
0,0,6,8,4
0,0,6,8,7
2,1,0,5,8
0,1,2,5,12
0,0,3,5,12
0,0,2,8,12
0,0,2,4,12
0,0,2,0,12
0,0,2,6,10
0,7,3,1,0
0,6,7,7,0
1,8,0,5,0
2,2,0,1,0
2,3,2,0,0
1,1,3,0,3
1,4,3,0,4
4,1,0,2,0
0,5,2,0,0
2,0,0,0,6
3,0,0,0,4
1,0,0,0,7
2,0,0,0,5
3,0,0,0,6
4,0,4,0,6
