"0","21","37","49","70"
1,0,0,2,0
1,0,0,0,0
0,0,0,0,0
2,0,0,4,0
0,2,0,2,0
0,0,1,3,0
0,0,1,1,2
0,0,1,2,0
1,0,0,1,1
1,1,0,1,4
0,0,0,2,5
0,0,4,2,4
1,3,0,1,3
0,2,0,0,5
0,0,0,0,3
3,0,3,0,0
2,0,0,2,1
0,0,0,0,0
0,0,4,7,3
0,0,4,6,2
0,1,3,5,3
0,0,2,5,4
2,0,2,6,2
0,0,4,7,4
1,0,0,5,9
0,1,3,5,9
0,0,3,7,9
0,0,2,3,5
0,1,0,6,7
0,1,1,3,7
1,8,6,8,7
1,10,8,6,2
0,5,6,9,3
1,0,5,9,5
2,0,6,10,6
0,0,6,8,5
0,0,4,8,4
0,0,7,7,3
0,0,9,7,6
0,0,4,6,6
0,0,6,7,9
1,2,6,8,8
0,0,0,5,5
0,2,2,7,7
1,0,4,5,6
0,6,8,8,6
1,3,5,7,7
0,7,6,8,7
0,0,9,11,10
0,1,10,10,8
0,1,5,9,10
0,0,6,10,8
0,0,8,11,5
0,3,4,7,4
0,0,6,11,9
1,0,5,11,12
1,0,8,11,12
1,0,6,9,8
0,0,8,8,7
2,1,5,5,9
0,5,5,3,4
1,5,4,1,0
3,7,3,3,5
0,0,0,0,0
0,0,0,0,0
0,0,0,1,0
0,0,1,0,3
1,0,1,0,0
0,1,0,1,1
0,0,0,0,6
0,0,2,0,4
1,0,0,0,6
0,0,0,0,5
1,1,0,0,7
0,0,0,1,7
