"0","21","37","49","70"
1,0,2,2,0
0,1,0,0,0
2,0,0,0,0
0,1,1,3,2
0,0,5,4,1
0,1,4,5,0
0,2,4,7,0
0,0,6,3,0
0,3,4,0,4
0,0,1,4,12
0,0,2,3,12
1,3,3,4,12
0,0,2,4,12
0,1,2,0,12
0,0,0,1,12
0,4,0,1,1
0,1,0,0,0
0,3,0,1,0
0,0,0,8,7
2,2,4,9,5
0,0,0,9,9
3,5,4,7,3
0,0,5,6,7
0,0,6,7,4
0,0,3,7,12
1,0,0,7,12
1,1,5,6,12
0,0,1,3,12
0,1,4,6,12
0,1,5,5,12
0,9,5,9,7
0,7,7,5,5
0,8,3,7,3
1,2,8,7,7
0,0,5,0,5
0,1,6,3,5
0,0,1,4,5
2,0,5,5,5
3,0,6,4,5
0,1,0,7,11
0,3,5,4,12
6,0,0,2,10
0,0,4,5,12
6,0,0,4,12
0,0,1,1,12
0,8,4,7,3
0,7,5,4,6
0,12,7,7,4
2,0,7,10,5
3,1,5,6,6
0,2,7,6,5
2,0,3,8,11
0,3,4,11,4
1,3,6,7,7
0,0,0,5,12
0,0,0,9,12
0,2,4,5,12
1,2,3,3,12
1,0,0,4,12
1,0,6,4,12
0,9,3,6,1
0,11,5,2,4
0,4,6,6,6
1,0,0,0,0
2,0,0,3,0
0,4,2,0,0
0,1,0,0,0
0,4,3,0,0
0,6,0,1,1
1,0,2,2,11
0,1,1,0,8
0,0,0,0,12
0,0,0,2,12
7,4,0,3,9
0,2,2,0,12
