"0","21","37","49","70"
3,3,1,1,2
0,0,0,0,0
1,0,0,0,0
0,0,4,4,2
0,0,4,2,0
0,0,0,2,2
0,0,0,1,0
1,1,2,0,0
0,0,0,2,0
1,0,3,3,4
2,0,4,5,6
0,0,3,5,6
0,1,0,0,4
1,0,0,0,5
0,0,0,1,4
0,0,0,0,2
0,0,0,1,0
0,0,0,0,0
0,0,3,7,7
1,4,0,6,4
1,0,3,8,4
1,0,1,6,2
1,0,0,5,2
0,0,0,7,4
1,0,2,7,10
0,4,1,8,10
0,2,3,5,8
0,0,0,1,8
0,3,0,3,7
0,0,0,2,9
1,3,8,7,7
0,7,5,6,9
0,6,8,8,3
2,0,7,10,7
2,0,6,8,4
0,0,5,7,4
0,1,6,9,6
0,0,4,7,4
0,0,4,10,6
0,0,7,6,9
0,0,8,10,9
1,0,7,11,10
0,0,1,5,8
0,0,1,7,6
0,0,3,5,6
0,3,7,6,3
2,4,6,6,7
0,5,5,8,5
0,2,7,9,10
0,1,6,12,9
0,0,5,12,9
0,0,4,9,7
0,0,3,10,6
0,0,2,9,8
0,0,4,10,11
2,0,4,11,9
0,0,6,9,10
0,1,3,9,10
0,0,2,10,9
0,1,3,8,10
0,5,5,3,3
1,6,4,5,1
0,6,6,3,2
0,0,1,0,0
0,0,0,0,0
0,0,0,0,0
2,0,1,2,0
0,0,1,2,0
2,0,1,0,0
0,0,0,0,7
0,1,1,0,3
0,0,0,0,6
0,3,0,3,6
0,0,1,0,7
2,1,0,0,3
