"0","21","37","49","70"
1,1,1,2,0
0,0,0,0,0
3,0,0,0,0
0,0,4,3,3
0,0,5,3,1
0,0,1,2,2
1,1,4,0,0
0,0,2,3,0
0,0,3,0,0
2,0,2,6,11
0,0,4,5,6
0,0,1,4,7
0,0,0,0,4
0,0,0,2,6
0,0,3,0,4
4,0,0,0,0
0,3,1,0,2
1,0,0,1,0
1,0,5,6,4
0,1,3,5,4
0,2,2,5,3
0,2,2,3,4
1,0,1,8,4
0,0,6,3,4
1,0,4,7,6
0,0,6,7,5
0,2,2,7,10
0,3,3,4,9
0,0,0,3,9
1,0,4,4,10
0,6,5,8,4
1,7,7,4,4
3,5,5,7,5
2,0,7,10,3
3,1,6,7,5
1,1,0,7,7
0,0,2,7,9
1,0,4,8,6
0,1,8,6,6
0,0,4,5,12
2,0,3,3,10
1,0,5,8,11
0,3,1,0,7
0,0,4,3,8
1,0,6,3,5
0,6,10,9,5
0,5,7,9,3
0,5,5,6,7
0,1,5,12,10
0,2,9,7,9
1,0,4,8,11
0,1,5,10,11
0,0,1,8,9
0,0,6,10,7
1,1,4,9,12
0,1,4,7,12
2,0,6,5,12
0,0,3,3,12
0,0,3,6,9
0,0,3,8,11
0,4,6,5,0
3,7,6,3,5
3,7,5,3,2
0,0,1,1,0
0,1,0,0,0
2,2,0,1,0
0,1,1,0,1
0,0,0,0,1
0,0,1,0,0
0,0,0,0,0
0,0,0,0,1
2,4,0,0,0
0,0,2,1,2
0,0,0,0,5
0,0,0,0,6
