"0","21","37","49","70"
0,1,0,1,0
2,0,2,0,0
0,0,0,0,0
0,0,2,3,2
0,0,5,6,1
0,0,4,1,3
3,0,1,2,0
1,0,1,4,0
0,0,2,4,0
0,0,3,5,6
0,0,3,6,6
1,0,2,4,5
0,0,2,0,6
0,1,1,0,4
0,1,1,0,6
0,0,0,1,0
0,1,0,0,0
3,0,1,0,1
0,0,2,10,5
0,0,2,5,3
0,0,1,9,2
0,0,0,5,3
0,1,2,4,3
0,0,0,7,4
3,0,1,7,7
0,0,1,10,7
1,0,0,7,7
1,0,0,5,6
0,0,0,5,6
0,0,0,5,8
0,6,7,6,7
0,4,3,8,7
0,5,4,7,6
0,1,5,9,7
0,0,8,8,6
0,0,7,6,5
0,1,6,10,5
0,1,7,12,8
0,1,9,11,6
0,2,4,12,11
1,0,5,12,10
0,0,8,11,7
0,2,2,4,8
0,0,2,3,10
0,0,0,6,6
0,4,3,7,5
0,4,5,6,6
1,4,7,6,2
0,0,6,12,6
0,0,7,9,5
0,0,7,10,6
0,3,3,11,5
2,0,8,12,6
1,1,5,12,6
0,0,5,11,11
0,0,4,11,10
0,0,8,10,12
0,1,0,6,10
0,0,1,8,8
0,0,0,9,9
0,6,4,0,1
1,4,5,3,0
0,5,3,4,3
0,1,0,0,2
0,0,0,0,0
0,0,1,0,1
0,0,0,0,1
0,1,0,0,0
3,3,0,0,0
1,0,0,0,4
0,0,1,2,2
0,0,0,1,5
0,0,0,0,5
2,0,2,1,2
2,0,0,0,3
