"0","21","37","49","70"
3,0,0,0,1
0,3,0,0,0
0,0,0,0,0
2,0,5,3,3
1,0,5,1,0
1,0,2,6,1
2,1,4,1,1
1,3,2,3,2
0,0,1,4,2
0,0,0,4,6
6,2,6,3,4
4,2,5,6,8
0,0,2,1,1
0,0,0,2,6
0,0,4,0,4
0,0,1,3,1
2,0,0,0,1
1,0,1,0,0
0,0,4,12,7
0,0,3,7,5
0,0,0,10,9
0,1,3,10,7
3,0,2,5,8
1,0,3,5,6
0,0,6,7,12
0,0,2,10,9
1,0,4,9,7
0,0,0,6,8
0,0,1,4,9
3,0,0,0,6
2,10,8,9,5
0,11,6,10,4
0,7,6,10,8
0,1,6,5,1
0,4,5,8,4
1,2,5,4,5
0,0,5,9,1
2,6,7,8,4
1,2,0,8,1
0,0,5,5,9
0,0,3,4,7
0,0,2,5,8
0,2,0,3,5
1,0,0,0,5
0,1,0,0,7
0,11,8,3,6
0,6,8,7,5
0,9,9,7,8
0,2,6,8,7
0,3,2,11,6
0,4,6,10,8
0,2,0,9,7
0,1,0,9,10
0,0,4,11,10
1,1,3,12,9
0,0,3,8,12
0,0,4,10,8
0,0,0,3,8
0,0,2,3,7
0,0,0,6,8
0,8,4,7,0
0,4,5,4,0
0,3,5,2,5
1,6,0,0,0
1,0,0,0,0
0,2,0,0,0
0,4,0,0,0
0,3,0,1,2
2,2,0,2,0
0,0,1,0,0
0,0,0,0,1
0,0,1,0,1
0,1,1,2,8
1,0,0,0,3
0,3,2,0,3
