"0","21","37","49","70"
0,0,0,3,2
0,4,1,0,0
0,0,0,1,0
0,0,7,5,1
0,2,3,6,0
0,2,3,1,1
0,0,5,4,4
0,0,2,5,0
0,0,4,4,6
0,0,4,7,8
0,0,6,1,11
3,0,3,10,5
1,2,5,3,8
0,0,0,2,8
1,3,1,4,9
3,0,2,3,0
0,0,0,2,0
1,0,2,0,0
0,1,5,6,8
0,1,2,7,5
0,0,3,5,5
2,1,5,11,4
2,0,5,4,4
0,0,1,6,6
0,3,4,5,8
0,0,6,11,12
0,0,2,10,9
1,0,3,3,9
2,0,3,7,7
0,0,5,9,12
2,1,7,5,2
0,5,0,2,7
0,1,6,3,6
0,0,7,7,0
1,3,5,5,5
0,4,3,6,3
0,0,9,3,7
1,1,2,0,5
0,0,7,4,1
0,1,1,2,6
0,0,3,4,7
0,0,6,7,6
0,2,0,3,5
0,0,6,4,6
4,2,3,2,7
2,5,7,6,3
0,5,2,4,6
0,2,3,5,0
2,4,6,7,9
1,4,8,9,11
0,0,9,7,7
0,0,3,6,6
0,0,11,5,10
0,2,5,10,8
3,1,8,7,9
0,2,3,7,10
1,0,1,8,11
0,0,3,9,9
0,0,1,4,8
2,3,0,5,9
0,8,4,7,2
0,4,8,7,1
0,9,2,5,3
0,0,0,0,0
2,1,1,3,0
0,0,0,2,1
0,0,0,2,2
2,2,0,1,0
1,1,3,0,0
0,0,0,0,5
0,3,1,8,1
0,0,0,1,0
3,0,0,0,3
0,0,0,0,6
2,0,0,0,8
