"0","21","37","49","70"
0,0,0,0,0
2,1,0,1,0
0,0,0,0,1
0,0,5,5,0
0,1,0,5,1
0,0,1,1,0
0,0,0,2,1
0,0,3,0,0
1,1,2,2,0
0,2,2,1,9
0,0,0,6,6
0,0,2,3,8
0,0,1,0,1
0,0,0,0,4
0,0,0,0,4
0,1,0,1,0
0,0,0,0,0
1,0,1,0,0
0,0,6,5,4
0,0,4,4,5
2,3,4,4,6
0,1,4,5,4
0,0,4,7,3
0,0,4,4,5
0,0,4,8,11
0,0,0,8,9
0,0,0,9,11
0,1,1,2,8
1,0,0,4,5
0,0,0,3,8
2,5,9,9,3
0,7,9,6,4
0,3,7,7,3
0,0,5,8,4
3,0,6,3,6
0,3,4,8,6
0,1,3,5,5
1,0,4,7,3
0,0,4,10,5
0,0,7,9,6
0,0,5,10,8
3,0,4,10,10
0,0,4,5,7
0,0,6,0,6
0,0,1,4,7
0,6,5,7,6
1,7,3,7,6
0,5,6,6,3
0,0,7,10,7
0,0,9,11,11
0,2,8,9,8
0,0,6,7,7
0,0,3,8,8
0,0,5,8,7
0,0,6,8,11
0,0,6,10,10
0,0,5,10,10
2,0,5,7,8
0,0,4,11,10
0,0,3,4,7
0,6,3,5,0
0,5,2,5,0
0,6,5,4,0
0,0,0,0,1
1,0,1,0,0
2,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,0,5
0,0,0,0,1
0,0,0,0,5
0,0,1,0,5
0,0,1,0,4
3,0,4,0,5
