"0","21","37","49","70"
0,0,0,0,0
0,0,2,0,1
0,2,0,1,0
0,0,2,4,1
0,0,3,2,3
0,0,4,2,1
0,0,2,4,2
0,0,0,3,1
1,0,0,0,0
3,0,1,3,6
0,0,1,3,7
4,0,1,6,6
1,0,0,1,0
0,0,0,0,0
1,1,0,0,4
0,2,0,0,0
2,0,1,0,0
0,1,0,1,0
0,0,3,4,5
0,0,2,5,5
0,3,3,2,9
1,2,5,9,3
0,0,1,4,4
1,0,4,6,5
0,1,0,4,9
0,0,2,5,11
0,1,2,5,12
0,0,0,4,7
0,0,2,4,5
0,0,3,2,3
0,5,5,9,6
0,4,7,4,6
1,6,8,7,1
2,1,6,7,7
1,1,3,11,7
1,0,5,8,6
1,1,5,10,5
2,1,4,5,3
1,4,2,7,5
0,0,3,9,11
0,0,3,5,8
0,0,7,9,12
0,0,2,3,6
0,1,1,2,9
0,0,5,6,5
0,5,5,8,7
0,3,7,7,8
1,8,9,6,8
1,0,7,10,7
0,0,4,11,12
1,2,6,10,12
0,0,7,12,9
0,0,7,8,8
0,0,8,7,9
0,2,6,9,11
1,0,4,9,9
0,0,5,9,11
0,0,6,7,6
0,0,4,8,11
0,0,4,8,11
1,5,3,7,1
0,4,3,2,1
0,6,5,5,2
0,1,0,0,0
0,0,0,1,2
0,0,0,1,1
0,0,0,0,1
0,0,0,2,1
0,0,0,0,0
3,0,0,0,3
0,1,0,0,0
0,0,0,2,0
0,0,0,0,4
1,1,0,0,0
0,0,0,0,3
