"0","21","37","49","70"
1,0,0,0,0
2,0,0,0,0
2,1,0,0,0
0,0,3,4,1
0,3,1,4,0
0,0,0,6,0
1,0,2,1,1
0,0,3,5,0
0,0,3,2,0
0,1,2,4,7
2,0,4,3,5
0,1,4,3,6
0,0,0,0,7
0,0,0,0,6
0,1,1,0,7
0,0,0,0,0
2,0,1,0,0
0,0,0,0,2
0,0,4,8,7
0,0,4,7,7
0,0,7,9,5
0,0,2,6,6
1,1,2,7,8
0,0,1,7,6
0,0,2,7,6
1,0,7,7,6
3,0,5,7,10
2,0,0,6,9
0,0,0,5,7
0,0,1,4,8
0,1,8,4,1
0,8,10,7,1
0,6,3,6,0
0,2,6,10,6
1,0,5,6,7
0,0,7,11,5
0,0,2,6,5
0,0,3,7,7
2,0,3,7,7
0,0,8,10,6
0,0,5,8,10
0,1,7,8,7
1,0,3,3,8
0,0,3,3,8
1,0,1,3,8
0,4,4,5,7
0,7,8,6,5
0,6,6,6,3
1,0,8,12,9
0,0,4,10,9
1,0,9,8,8
1,2,5,11,8
0,2,5,6,6
0,0,6,8,11
0,1,10,8,9
1,1,9,10,9
0,0,6,8,9
0,0,3,8,8
0,2,3,8,6
0,0,5,10,8
0,5,4,3,1
1,6,5,2,3
2,6,4,3,4
0,0,0,0,0
2,0,0,3,0
0,0,0,0,0
0,0,1,1,0
0,0,1,2,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,6
1,0,0,0,5
0,0,0,0,3
0,2,0,0,3
0,1,0,0,7
