"0","21","37","49","70"
0,0,0,0,1
0,1,0,0,0
0,3,0,0,1
0,0,1,2,0
0,0,4,2,1
0,0,0,2,0
0,0,2,4,0
1,0,0,4,2
0,0,2,0,0
3,0,2,2,7
0,2,0,4,9
0,0,0,3,5
0,1,0,0,7
0,0,0,0,6
0,0,0,0,5
1,0,0,3,0
0,1,1,0,0
0,0,0,1,0
0,0,3,8,7
0,0,5,4,4
0,0,0,5,3
3,0,2,4,6
0,0,4,7,6
0,0,1,2,3
2,3,5,6,7
0,0,4,6,8
0,0,2,7,9
0,0,2,3,7
0,0,4,2,7
0,0,4,1,8
0,10,7,6,0
0,7,6,5,5
0,6,4,5,6
0,0,6,7,5
3,2,9,9,9
0,1,7,8,4
0,0,3,10,7
1,1,4,9,3
0,0,3,7,6
0,0,5,7,11
0,0,7,10,7
0,0,4,9,8
0,0,2,5,7
0,0,2,5,9
0,0,3,5,9
2,4,6,9,6
0,6,4,7,6
0,7,8,8,8
0,1,9,10,12
1,1,4,10,11
1,2,3,12,8
0,0,8,6,8
0,0,7,9,8
0,0,7,10,10
0,0,8,10,12
0,0,7,6,11
0,2,7,8,8
0,2,6,8,10
2,0,4,8,7
1,0,3,7,9
0,8,4,3,4
3,5,1,2,2
0,5,4,8,3
0,1,0,0,0
1,3,0,0,0
0,0,0,0,0
0,0,3,0,0
0,0,0,0,0
0,0,1,0,1
0,0,0,1,4
3,0,1,0,1
2,0,0,0,5
1,0,1,3,8
1,0,0,1,8
0,2,0,2,6
